Time Stamp,Schedule(MW),Drawl(MW),OD/UD(MW),Demand(MW), Total SSGS(MW),UP Thermal Generation (MW),IPP Thermal Generation (MW), UP Hydro Generation (MW),Co-gen/CPP Generation (MW),RE/Solar Generation (MW), Frequency (Hz),Deviation Rate (Paise/Unit)
2018-11-18 12:25:15.636365, 4230 , 3989 , -241 , 11217 , 7236 , 3589 , 3371 , 275 , 400 , 180 , 49.88 , 448.92 
2018-11-18 12:25:47.489097, 4230 , 4010 , -220 , 11270 , 7260 , 3596 , 3392 , 272 , 400 , 180 , 49.94 , 303.04 
2018-11-18 12:26:14.219461, 4230 , 4010 , -220 , 11270 , 7260 , 3596 , 3392 , 272 , 400 , 180 , 49.94 , 303.04 
2018-11-18 12:27:37.255027, 4230 , 4010 , -220 , 11270 , 7260 , 3596 , 3392 , 272 , 400 , 180 , 49.94 , 303.04 
2018-11-18 12:29:20.373452, 4230 , 4010 , -220 , 11270 , 7260 , 3596 , 3392 , 272 , 400 , 180 , 49.94 , 303.04 
2018-11-18 12:29:56.526219, 4230 , 4010 , -220 , 11270 , 7260 , 3596 , 3392 , 272 , 400 , 180 , 49.94 , 303.04 
2018-11-18 12:30:30.729356, 4230 , 4010 , -220 , 11270 , 7260 , 3596 , 3392 , 272 , 400 , 180 , 49.94 , 303.04 
2018-11-18 12:31:04.687450, 4230 , 4010 , -220 , 11270 , 7260 , 3596 , 3392 , 272 , 400 , 180 , 49.94 , 303.04 
2018-11-18 12:31:38.290746, 4230 , 4136 , -94 , 11393 , 7258 , 3587 , 3398 , 272 , 400 , 179 , 50.03 , 106.80 
2018-11-18 12:32:12.740840, 4230 , 4136 , -94 , 11393 , 7258 , 3587 , 3398 , 272 , 400 , 179 , 50.03 , 106.80 
2018-11-18 12:32:48.870644, 4230 , 4136 , -94 , 11393 , 7258 , 3587 , 3398 , 272 , 400 , 179 , 50.03 , 106.80 
2018-11-18 12:33:25.026135, 4230 , 4136 , -94 , 11393 , 7258 , 3587 , 3398 , 272 , 400 , 179 , 50.03 , 106.80 
2018-11-18 12:34:00.272138, 4230 , 4136 , -94 , 11393 , 7258 , 3587 , 3398 , 272 , 400 , 179 , 50.03 , 106.80 
2018-11-18 12:34:36.561004, 4230 , 4136 , -94 , 11393 , 7258 , 3587 , 3398 , 272 , 400 , 179 , 50.03 , 106.80 
2018-11-18 12:35:10.994572, 4230 , 4136 , -94 , 11393 , 7258 , 3587 , 3398 , 272 , 400 , 179 , 50.03 , 106.80 
2018-11-18 12:35:45.317952, 4301 , 4129 , -172 , 11372 , 7244 , 3584 , 3393 , 267 , 400 , 179 , 49.98 , 240.52 
2018-11-18 12:36:22.751190, 4301 , 4129 , -172 , 11372 , 7244 , 3584 , 3393 , 267 , 400 , 179 , 49.98 , 240.52 
2018-11-18 12:36:55.852513, 4301 , 4129 , -172 , 11372 , 7244 , 3584 , 3393 , 267 , 400 , 179 , 49.98 , 240.52 
2018-11-18 12:37:36.309363, 4301 , 4129 , -172 , 11372 , 7244 , 3584 , 3393 , 267 , 400 , 179 , 49.98 , 240.52 
2018-11-18 12:38:15.532558, 4301 , 4129 , -172 , 11372 , 7244 , 3584 , 3393 , 267 , 400 , 179 , 49.98 , 240.52 
2018-11-18 12:39:00.492334, 4301 , 4129 , -172 , 11372 , 7244 , 3584 , 3393 , 267 , 400 , 179 , 49.98 , 240.52 
2018-11-18 12:39:38.337613, 4301 , 4129 , -172 , 11372 , 7244 , 3584 , 3393 , 267 , 400 , 179 , 49.98 , 240.52 
2018-11-18 12:40:16.870883, 4301 , 4129 , -172 , 11372 , 7244 , 3584 , 3393 , 267 , 400 , 179 , 49.98 , 240.52 
2018-11-18 12:40:55.360827, 4301 , 3993 , -308 , 11271 , 7278 , 3595 , 3410 , 271 , 400 , 179 , 49.86 , 469.76 
2018-11-18 12:41:34.313985, 4301 , 3993 , -308 , 11271 , 7278 , 3595 , 3410 , 271 , 400 , 179 , 49.86 , 469.76 
2018-11-18 12:42:12.535836, 4301 , 3993 , -308 , 11271 , 7278 , 3595 , 3410 , 271 , 400 , 179 , 49.86 , 469.76 
2018-11-18 12:42:48.295549, 4301 , 3993 , -308 , 11271 , 7278 , 3595 , 3410 , 271 , 400 , 179 , 49.86 , 469.76 
2018-11-18 12:43:23.770938, 4301 , 3993 , -308 , 11271 , 7278 , 3595 , 3410 , 271 , 400 , 179 , 49.86 , 469.76 
2018-11-18 12:43:57.985658, 4301 , 3993 , -308 , 11271 , 7278 , 3595 , 3410 , 271 , 400 , 179 , 49.86 , 469.76 
2018-11-18 12:44:35.029540, 4301 , 3993 , -308 , 11271 , 7278 , 3595 , 3410 , 271 , 400 , 179 , 49.86 , 469.76 
2018-11-18 12:45:16.774726, 4301 , 3993 , -308 , 11271 , 7278 , 3595 , 3410 , 271 , 400 , 179 , 49.86 , 469.76 
2018-11-18 12:45:52.569652, 4301 , 3993 , -308 , 11271 , 7278 , 3595 , 3410 , 271 , 400 , 179 , 49.86 , 469.76 
2018-11-18 12:46:31.818790, 4301 , 4019 , -282 , 11291 , 7272 , 3583 , 3413 , 276 , 400 , 177 , 49.92 , 365.56 
2018-11-18 12:47:11.830929, 4301 , 4019 , -282 , 11291 , 7272 , 3583 , 3413 , 276 , 400 , 177 , 49.92 , 365.56 
2018-11-18 12:47:50.318163, 4301 , 4019 , -282 , 11291 , 7272 , 3583 , 3413 , 276 , 400 , 177 , 49.92 , 365.56 
2018-11-18 12:48:22.895016, 4301 , 4019 , -282 , 11291 , 7272 , 3583 , 3413 , 276 , 400 , 177 , 49.92 , 365.56 
2018-11-18 12:48:55.308240, 4301 , 4019 , -282 , 11291 , 7272 , 3583 , 3413 , 276 , 400 , 177 , 49.92 , 365.56 
2018-11-18 12:50:01.343977, 4301 , 4019 , -282 , 11291 , 7272 , 3583 , 3413 , 276 , 400 , 177 , 49.92 , 365.56 
2018-11-18 12:50:35.803091, 4143 , 4001 , -142 , 11250 , 7249 , 3581 , 3396 , 272 , 400 , 175 , 49.97 , 240.52 
2018-11-18 12:51:09.697902, 4143 , 4001 , -142 , 11250 , 7249 , 3581 , 3396 , 272 , 400 , 175 , 49.97 , 240.52 
2018-11-18 12:51:42.718534, 4143 , 4001 , -142 , 11250 , 7249 , 3581 , 3396 , 272 , 400 , 175 , 49.97 , 240.52 
2018-11-18 12:52:15.321581, 4143 , 4001 , -142 , 11250 , 7249 , 3581 , 3396 , 272 , 400 , 175 , 49.97 , 240.52 
2018-11-18 12:52:48.351335, 4143 , 4001 , -142 , 11250 , 7249 , 3581 , 3396 , 272 , 400 , 175 , 49.97 , 240.52 
2018-11-18 12:53:22.773649, 4143 , 4001 , -142 , 11250 , 7249 , 3581 , 3396 , 272 , 400 , 175 , 49.97 , 240.52 
2018-11-18 12:53:55.908221, 4143 , 4001 , -142 , 11250 , 7249 , 3581 , 3396 , 272 , 400 , 175 , 49.97 , 240.52 
2018-11-18 12:54:30.009144, 4143 , 4001 , -142 , 11250 , 7249 , 3581 , 3396 , 272 , 400 , 175 , 49.97 , 240.52 
2018-11-18 12:55:03.917723, 4143 , 4001 , -142 , 11250 , 7249 , 3581 , 3396 , 272 , 400 , 175 , 49.97 , 240.52 
2018-11-18 12:55:36.710185, 4143 , 3933 , -210 , 11153 , 7220 , 3574 , 3374 , 272 , 400 , 174 , 49.94 , 323.88 
2018-11-18 12:56:09.267001, 4143 , 3933 , -210 , 11153 , 7220 , 3574 , 3374 , 272 , 400 , 174 , 49.94 , 323.88 
2018-11-18 12:56:42.196898, 4143 , 3933 , -210 , 11153 , 7220 , 3574 , 3374 , 272 , 400 , 174 , 49.94 , 323.88 
2018-11-18 12:57:22.951465, 4143 , 3933 , -210 , 11153 , 7220 , 3574 , 3374 , 272 , 400 , 174 , 49.94 , 323.88 
2018-11-18 12:57:58.878709, 4143 , 3933 , -210 , 11153 , 7220 , 3574 , 3374 , 272 , 400 , 174 , 49.94 , 323.88 
2018-11-18 12:58:49.882559, 4143 , 3933 , -210 , 11153 , 7220 , 3574 , 3374 , 272 , 400 , 174 , 49.94 , 323.88 
2018-11-18 12:59:25.295050, 4143 , 3933 , -210 , 11153 , 7220 , 3574 , 3374 , 272 , 400 , 174 , 49.94 , 323.88 
2018-11-18 13:00:02.113849, 4143 , 3933 , -210 , 11153 , 7220 , 3574 , 3374 , 272 , 400 , 174 , 49.94 , 323.88 
2018-11-18 13:00:35.433550, 4143 , 3933 , -210 , 11153 , 7220 , 3574 , 3374 , 272 , 400 , 174 , 49.94 , 323.88 
2018-11-18 13:01:10.132347, 4143 , 3933 , -210 , 11153 , 7220 , 3574 , 3374 , 272 , 400 , 174 , 49.94 , 323.88 
2018-11-18 13:01:47.384338, 4143 , 3912 , -231 , 11138 , 7226 , 3580 , 3373 , 271 , 400 , 173 , 50.03 , 71.20 
2018-11-18 13:02:22.695587, 4143 , 3912 , -231 , 11138 , 7226 , 3580 , 3373 , 271 , 400 , 173 , 50.03 , 71.20 
2018-11-18 13:02:56.720169, 4143 , 3912 , -231 , 11138 , 7226 , 3580 , 3373 , 271 , 400 , 173 , 50.03 , 71.20 
2018-11-18 13:03:29.876747, 4143 , 3912 , -231 , 11138 , 7226 , 3580 , 3373 , 271 , 400 , 173 , 50.03 , 71.20 
2018-11-18 13:04:04.895996, 4143 , 3912 , -231 , 11138 , 7226 , 3580 , 3373 , 271 , 400 , 173 , 50.03 , 71.20 
2018-11-18 13:04:38.426324, 4143 , 3912 , -231 , 11138 , 7226 , 3580 , 3373 , 271 , 400 , 173 , 50.03 , 71.20 
2018-11-18 13:05:12.538371, 4143 , 3912 , -231 , 11138 , 7226 , 3580 , 3373 , 271 , 400 , 173 , 50.03 , 71.20 
2018-11-18 13:05:46.804965, 4125 , 3880 , -245 , 11057 , 7177 , 3580 , 3330 , 266 , 400 , 172 , 50.10 , 0.00 
2018-11-18 13:06:22.597344, 4125 , 3880 , -245 , 11057 , 7177 , 3580 , 3330 , 266 , 400 , 172 , 50.10 , 0.00 
2018-11-18 13:06:55.972872, 4125 , 3880 , -245 , 11057 , 7177 , 3580 , 3330 , 266 , 400 , 172 , 50.10 , 0.00 
2018-11-18 13:07:33.773548, 4125 , 3880 , -245 , 11057 , 7177 , 3580 , 3330 , 266 , 400 , 172 , 50.10 , 0.00 
2018-11-18 13:08:12.359585, 4125 , 3880 , -245 , 11057 , 7177 , 3580 , 3330 , 266 , 400 , 172 , 50.10 , 0.00 
2018-11-18 13:08:50.546703, 4125 , 3880 , -245 , 11057 , 7177 , 3580 , 3330 , 266 , 400 , 172 , 50.10 , 0.00 
2018-11-18 13:09:40.798524, 4125 , 3880 , -245 , 11057 , 7177 , 3580 , 3330 , 266 , 400 , 172 , 50.10 , 0.00 
2018-11-18 13:10:15.636356, 4125 , 3880 , -245 , 11057 , 7177 , 3580 , 3330 , 266 , 400 , 172 , 50.10 , 0.00 
2018-11-18 13:10:49.685133, 4125 , 3837 , -288 , 11027 , 7191 , 3579 , 3340 , 271 , 400 , 171 , 50.03 , 71.20 
2018-11-18 13:11:26.372011, 4125 , 3837 , -288 , 11027 , 7191 , 3579 , 3340 , 271 , 400 , 171 , 50.03 , 71.20 
2018-11-18 13:12:01.203575, 4125 , 3837 , -288 , 11027 , 7191 , 3579 , 3340 , 271 , 400 , 171 , 50.03 , 71.20 
2018-11-18 13:12:35.807247, 4125 , 3837 , -288 , 11027 , 7191 , 3579 , 3340 , 271 , 400 , 171 , 50.03 , 71.20 
2018-11-18 13:13:10.496112, 4125 , 3837 , -288 , 11027 , 7191 , 3579 , 3340 , 271 , 400 , 171 , 50.03 , 71.20 
2018-11-18 13:13:45.863346, 4125 , 3837 , -288 , 11027 , 7191 , 3579 , 3340 , 271 , 400 , 171 , 50.03 , 71.20 
2018-11-18 13:14:21.182750, 4125 , 3837 , -288 , 11027 , 7191 , 3579 , 3340 , 271 , 400 , 171 , 50.03 , 71.20 
2018-11-18 13:14:55.996160, 4125 , 3837 , -288 , 11027 , 7191 , 3579 , 3340 , 271 , 400 , 171 , 50.03 , 71.20 
2018-11-18 13:15:29.692034, 4125 , 3837 , -288 , 11027 , 7191 , 3579 , 3340 , 271 , 400 , 171 , 50.03 , 71.20 
2018-11-18 13:16:02.494507, 4125 , 3837 , -288 , 11027 , 7191 , 3579 , 3340 , 271 , 400 , 171 , 50.03 , 71.20 
2018-11-18 13:16:38.918131, 4125 , 3890 , -235 , 11039 , 7150 , 3560 , 3316 , 273 , 400 , 170 , 50.00 , 178.00 
2018-11-18 13:17:12.936821, 4125 , 3890 , -235 , 11039 , 7150 , 3560 , 3316 , 273 , 400 , 170 , 50.00 , 178.00 
2018-11-18 13:17:49.272491, 4125 , 3890 , -235 , 11039 , 7150 , 3560 , 3316 , 273 , 400 , 170 , 50.00 , 178.00 
2018-11-18 13:18:22.773495, 4125 , 3890 , -235 , 11039 , 7150 , 3560 , 3316 , 273 , 400 , 170 , 50.00 , 178.00 
2018-11-18 13:18:57.776869, 4125 , 3890 , -235 , 11039 , 7150 , 3560 , 3316 , 273 , 400 , 170 , 50.00 , 178.00 
2018-11-18 13:19:32.432721, 4125 , 3890 , -235 , 11039 , 7150 , 3560 , 3316 , 273 , 400 , 170 , 50.00 , 178.00 
2018-11-18 13:20:04.811831, 4125 , 3890 , -235 , 11039 , 7150 , 3560 , 3316 , 273 , 400 , 170 , 50.00 , 178.00 
2018-11-18 13:20:40.652644, 4007 , 3950 , -57 , 11077 , 7127 , 3539 , 3314 , 273 , 400 , 168 , 50.06 , 35.60 
2018-11-18 13:21:15.641997, 4007 , 3950 , -57 , 11077 , 7127 , 3539 , 3314 , 273 , 400 , 168 , 50.06 , 35.60 
2018-11-18 13:21:50.487604, 4007 , 3950 , -57 , 11077 , 7127 , 3539 , 3314 , 273 , 400 , 168 , 50.06 , 35.60 
2018-11-18 13:22:24.481503, 4007 , 3950 , -57 , 11077 , 7127 , 3539 , 3314 , 273 , 400 , 168 , 50.06 , 35.60 
2018-11-18 13:22:59.538331, 4007 , 3950 , -57 , 11077 , 7127 , 3539 , 3314 , 273 , 400 , 168 , 50.06 , 35.60 
2018-11-18 13:23:32.767637, 4007 , 3950 , -57 , 11077 , 7127 , 3539 , 3314 , 273 , 400 , 168 , 50.06 , 35.60 
2018-11-18 13:24:07.604949, 4007 , 3950 , -57 , 11077 , 7127 , 3539 , 3314 , 273 , 400 , 168 , 50.06 , 35.60 
2018-11-18 13:24:42.399062, 4007 , 3950 , -57 , 11077 , 7127 , 3539 , 3314 , 273 , 400 , 168 , 50.06 , 35.60 
2018-11-18 13:25:17.039009, 4007 , 3950 , -57 , 11077 , 7127 , 3539 , 3314 , 273 , 400 , 168 , 50.06 , 35.60 
2018-11-18 13:25:49.868701, 4007 , 3880 , -127 , 10933 , 7054 , 3473 , 3312 , 268 , 400 , 166 , 50.00 , 142.40 
2018-11-18 13:26:25.182119, 4007 , 3880 , -127 , 10933 , 7054 , 3473 , 3312 , 268 , 400 , 166 , 50.00 , 142.40 
2018-11-18 13:26:58.543782, 4007 , 3880 , -127 , 10933 , 7054 , 3473 , 3312 , 268 , 400 , 166 , 50.00 , 142.40 
2018-11-18 13:27:31.910516, 4007 , 3880 , -127 , 10933 , 7054 , 3473 , 3312 , 268 , 400 , 166 , 50.00 , 142.40 
2018-11-18 13:28:05.037232, 4007 , 3880 , -127 , 10933 , 7054 , 3473 , 3312 , 268 , 400 , 166 , 50.00 , 142.40 
2018-11-18 13:28:38.604743, 4007 , 3880 , -127 , 10933 , 7054 , 3473 , 3312 , 268 , 400 , 166 , 50.00 , 142.40 
2018-11-18 13:29:14.816749, 4007 , 3880 , -127 , 10933 , 7054 , 3473 , 3312 , 268 , 400 , 166 , 50.00 , 142.40 
2018-11-18 13:29:48.483778, 4007 , 3880 , -127 , 10933 , 7054 , 3473 , 3312 , 268 , 400 , 166 , 50.00 , 142.40 
2018-11-18 13:30:25.133904, 4007 , 3880 , -127 , 10933 , 7054 , 3473 , 3312 , 268 , 400 , 166 , 50.00 , 142.40 
2018-11-18 13:30:59.500148, 4007 , 3880 , -127 , 10933 , 7054 , 3473 , 3312 , 268 , 400 , 166 , 50.00 , 142.40 
2018-11-18 13:31:34.360825, 4007 , 3969 , -38 , 10988 , 7019 , 3438 , 3310 , 272 , 400 , 164 , 50.02 , 142.40 
2018-11-18 13:32:10.073628, 4007 , 3969 , -38 , 10988 , 7019 , 3438 , 3310 , 272 , 400 , 164 , 50.02 , 142.40 
2018-11-18 13:32:44.086026, 4007 , 3969 , -38 , 10988 , 7019 , 3438 , 3310 , 272 , 400 , 164 , 50.02 , 142.40 
2018-11-18 13:33:18.117547, 4007 , 3969 , -38 , 10988 , 7019 , 3438 , 3310 , 272 , 400 , 164 , 50.02 , 142.40 
2018-11-18 13:33:51.561719, 4007 , 3969 , -38 , 10988 , 7019 , 3438 , 3310 , 272 , 400 , 164 , 50.02 , 142.40 
2018-11-18 13:34:23.896213, 4007 , 3969 , -38 , 10988 , 7019 , 3438 , 3310 , 272 , 400 , 164 , 50.02 , 142.40 
2018-11-18 13:34:59.119642, 4007 , 3969 , -38 , 10988 , 7019 , 3438 , 3310 , 272 , 400 , 164 , 50.02 , 142.40 
2018-11-18 13:35:34.254807, 4002 , 4104 , 102 , 11065 , 6961 , 3412 , 3275 , 273 , 400 , 160 , 50.01 , 178.00 
2018-11-18 13:36:07.791861, 4002 , 4104 , 102 , 11065 , 6961 , 3412 , 3275 , 273 , 400 , 160 , 50.01 , 178.00 
2018-11-18 13:36:41.608753, 4002 , 4104 , 102 , 11065 , 6961 , 3412 , 3275 , 273 , 400 , 160 , 50.01 , 178.00 
2018-11-18 13:37:17.476527, 4002 , 4104 , 102 , 11065 , 6961 , 3412 , 3275 , 273 , 400 , 160 , 50.01 , 178.00 
2018-11-18 13:37:53.537994, 4002 , 4104 , 102 , 11065 , 6961 , 3412 , 3275 , 273 , 400 , 160 , 50.01 , 178.00 
2018-11-18 13:38:28.904035, 4002 , 4104 , 102 , 11065 , 6961 , 3412 , 3275 , 273 , 400 , 160 , 50.01 , 178.00 
2018-11-18 13:39:01.708947, 4002 , 4104 , 102 , 11065 , 6961 , 3412 , 3275 , 273 , 400 , 160 , 50.01 , 178.00 
2018-11-18 13:39:34.746526, 4002 , 4104 , 102 , 11065 , 6961 , 3412 , 3275 , 273 , 400 , 160 , 50.01 , 178.00 
2018-11-18 13:40:11.587989, 4002 , 4104 , 102 , 11065 , 6961 , 3412 , 3275 , 273 , 400 , 160 , 50.01 , 178.00 
2018-11-18 13:40:45.763874, 4002 , 4210 , 208 , 11184 , 6974 , 3424 , 3276 , 273 , 400 , 158 , 50.00 , 219.68 
2018-11-18 13:41:19.877122, 4002 , 4210 , 208 , 11184 , 6974 , 3424 , 3276 , 273 , 400 , 158 , 50.00 , 219.68 
2018-11-18 13:41:54.614022, 4002 , 4210 , 208 , 11184 , 6974 , 3424 , 3276 , 273 , 400 , 158 , 50.00 , 219.68 
2018-11-18 13:42:28.162843, 4002 , 4210 , 208 , 11184 , 6974 , 3424 , 3276 , 273 , 400 , 158 , 50.00 , 219.68 
2018-11-18 13:43:37.428055, 4002 , 4210 , 208 , 11184 , 6974 , 3424 , 3276 , 273 , 400 , 158 , 50.00 , 219.68 
2018-11-18 13:44:12.820594, 4002 , 4210 , 208 , 11184 , 6974 , 3424 , 3276 , 273 , 400 , 158 , 50.00 , 219.68 
2018-11-18 13:44:45.869356, 4002 , 4210 , 208 , 11184 , 6974 , 3424 , 3276 , 273 , 400 , 158 , 50.00 , 219.68 
2018-11-18 13:45:18.998944, 4002 , 4210 , 208 , 11184 , 6974 , 3424 , 3276 , 273 , 400 , 158 , 50.00 , 219.68 
2018-11-18 13:46:25.612401, 4002 , 4313 , 311 , 11294 , 6981 , 3431 , 3276 , 273 , 400 , 157 , 50.00 , 178.00 
2018-11-18 13:46:58.862128, 4002 , 4313 , 311 , 11294 , 6981 , 3431 , 3276 , 273 , 400 , 157 , 50.00 , 178.00 
2018-11-18 13:47:30.768690, 4002 , 4313 , 311 , 11294 , 6981 , 3431 , 3276 , 273 , 400 , 157 , 50.00 , 178.00 
2018-11-18 13:48:03.722826, 4002 , 4313 , 311 , 11294 , 6981 , 3431 , 3276 , 273 , 400 , 157 , 50.00 , 178.00 
2018-11-18 13:48:38.477190, 4002 , 4313 , 311 , 11294 , 6981 , 3431 , 3276 , 273 , 400 , 157 , 50.00 , 178.00 
2018-11-18 13:49:11.268377, 4002 , 4313 , 311 , 11294 , 6981 , 3431 , 3276 , 273 , 400 , 157 , 50.00 , 178.00 
2018-11-18 13:49:43.745981, 4002 , 4313 , 311 , 11294 , 6981 , 3431 , 3276 , 273 , 400 , 157 , 50.00 , 178.00 
2018-11-18 13:50:19.076373, 4002 , 4313 , 311 , 11294 , 6981 , 3431 , 3276 , 273 , 400 , 157 , 50.00 , 178.00 
2018-11-18 13:50:52.296540, 4050 , 4253 , 203 , 11255 , 7002 , 3456 , 3273 , 273 , 400 , 154 , 49.98 , 261.36 
2018-11-18 13:51:25.299960, 4050 , 4253 , 203 , 11255 , 7002 , 3456 , 3273 , 273 , 400 , 154 , 49.98 , 261.36 
2018-11-18 13:52:00.294247, 4050 , 4253 , 203 , 11255 , 7002 , 3456 , 3273 , 273 , 400 , 154 , 49.98 , 261.36 
2018-11-18 13:52:34.104142, 4050 , 4253 , 203 , 11255 , 7002 , 3456 , 3273 , 273 , 400 , 154 , 49.98 , 261.36 
2018-11-18 13:53:40.964116, 4050 , 4253 , 203 , 11255 , 7002 , 3456 , 3273 , 273 , 400 , 154 , 49.98 , 261.36 
2018-11-18 13:54:15.386812, 4050 , 4253 , 203 , 11255 , 7002 , 3456 , 3273 , 273 , 400 , 154 , 49.98 , 261.36 
2018-11-18 13:54:47.592908, 4050 , 4253 , 203 , 11255 , 7002 , 3456 , 3273 , 273 , 400 , 154 , 49.98 , 261.36 
2018-11-18 13:55:51.935725, 4050 , 4232 , 182 , 11279 , 7047 , 3497 , 3276 , 273 , 400 , 152 , 50.00 , 178.00 
2018-11-18 13:56:24.242566, 4050 , 4232 , 182 , 11279 , 7047 , 3497 , 3276 , 273 , 400 , 152 , 50.00 , 178.00 
2018-11-18 13:56:56.434215, 4050 , 4232 , 182 , 11279 , 7047 , 3497 , 3276 , 273 , 400 , 152 , 50.00 , 178.00 
2018-11-18 13:57:29.640978, 4050 , 4232 , 182 , 11279 , 7047 , 3497 , 3276 , 273 , 400 , 152 , 50.00 , 178.00 
2018-11-18 13:58:05.311221, 4050 , 4232 , 182 , 11279 , 7047 , 3497 , 3276 , 273 , 400 , 152 , 50.00 , 178.00 
2018-11-18 13:58:55.820417, 4050 , 4232 , 182 , 11279 , 7047 , 3497 , 3276 , 273 , 400 , 152 , 50.00 , 178.00 
2018-11-18 14:00:58.055396, 4050 , 4232 , 182 , 11279 , 7047 , 3497 , 3276 , 273 , 400 , 152 , 50.00 , 178.00 
2018-11-18 14:08:08.255560, 4066 , 4204 , 138 , 11224 , 7020 , 3488 , 3272 , 259 , 400 , 147 , 50.12 , 0.00 
2018-11-18 14:08:42.279709, 4066 , 4204 , 138 , 11224 , 7020 , 3488 , 3272 , 259 , 400 , 147 , 50.12 , 0.00 
2018-11-18 14:09:16.587267, 4066 , 4204 , 138 , 11224 , 7020 , 3488 , 3272 , 259 , 400 , 147 , 50.12 , 0.00 
2018-11-18 14:09:49.977857, 4066 , 4204 , 138 , 11224 , 7020 , 3488 , 3272 , 259 , 400 , 147 , 50.12 , 0.00 
2018-11-18 14:10:24.247685, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:10:59.758219, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:11:19.281975, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:11:22.996006, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:11:26.184041, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:11:29.160588, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:11:32.168069, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:11:35.865717, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:11:43.255510, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:11:49.275172, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:11:54.261298, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:11:59.417816, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:02.785745, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:06.196551, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:09.612889, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:13.437500, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:17.612025, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:21.090152, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:24.387436, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:28.493768, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:32.174843, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:36.094228, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:39.127959, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:42.640159, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:45.711511, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:48.755425, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:52.860449, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:56.146485, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
2018-11-18 14:12:59.858243, 4066 , 4158 , 92 , 11178 , 7021 , 3495 , 3263 , 262 , 400 , 144 , 50.12 , 0.00 
